user_id,event_date,event_type,from_plan,to_plan,monthly_price_chf
u_04022,2025-02-10,start,,print,59.0
u_04023,2025-05-08,start,,premium,39.0
u_04023,2025-09-05,downgrade,premium,digital,24.0
u_04024,2026-04-21,start,,free,0.0
u_04025,2026-02-04,start,,digital,24.0
u_04026,2026-05-23,start,,free,0.0
u_04026,2026-06-22,upgrade,free,digital,24.0
u_04027,2025-11-30,start,,digital,24.0
u_04027,2026-01-29,cancel,digital,,0.0
u_04028,2025-12-08,start,,digital,24.0
u_04029,2025-09-02,start,,free,0.0
u_04029,2025-12-01,cancel,free,,0.0
u_04030,2026-04-23,start,,free,0.0
u_04030,2026-06-22,upgrade,free,digital,24.0
u_04031,2025-09-12,start,,free,0.0
u_04031,2026-03-11,upgrade,free,digital,24.0
u_04032,2025-06-06,start,,premium,39.0
u_04032,2025-11-03,upgrade,premium,print,59.0
u_04033,2025-11-22,start,,free,0.0
u_04034,2025-09-24,start,,premium,39.0
u_04034,2025-11-23,upgrade,premium,print,59.0
u_04035,2025-01-13,start,,free,0.0
u_04036,2025-07-03,start,,free,0.0
u_04037,2025-05-07,start,,premium,39.0
u_04038,2026-03-13,start,,digital,24.0
u_04038,2026-05-12,cancel,digital,,0.0
u_04039,2025-06-23,start,,free,0.0
u_04040,2026-02-22,start,,free,0.0
u_04040,2026-03-24,upgrade,free,digital,24.0
u_04041,2025-08-08,start,,free,0.0
u_04042,2026-01-19,start,,free,0.0
u_04043,2025-01-17,start,,free,0.0
u_04043,2026-02-11,upgrade,free,digital,24.0
u_04044,2026-05-07,start,,digital,24.0
u_04045,2025-09-02,start,,free,0.0
u_04045,2025-12-01,upgrade,free,digital,24.0
u_04046,2025-03-30,start,,free,0.0
u_04046,2025-07-28,upgrade,free,digital,24.0
u_04047,2025-03-17,start,,free,0.0
u_04048,2025-04-02,start,,free,0.0
u_04049,2025-06-14,start,,print,59.0
u_04050,2026-01-08,start,,free,0.0
u_04051,2026-05-25,start,,free,0.0
u_04052,2025-12-12,start,,digital,24.0
u_04053,2025-09-24,start,,premium,39.0
u_04053,2025-11-23,cancel,premium,,0.0
u_04054,2025-08-12,start,,digital,24.0
u_04055,2026-02-27,start,,digital,24.0
u_04056,2026-03-15,start,,premium,39.0
u_04057,2025-04-23,start,,digital,24.0
u_04057,2025-09-20,upgrade,digital,premium,39.0
u_04057,2026-04-18,downgrade,premium,digital,24.0
u_04058,2026-05-28,start,,print,59.0
u_04059,2025-07-05,start,,free,0.0
u_04060,2026-02-07,start,,digital,24.0
u_04061,2026-06-07,start,,premium,39.0
u_04062,2026-01-03,start,,premium,39.0
u_04063,2025-01-25,start,,free,0.0
u_04064,2025-10-14,start,,digital,24.0
u_04065,2025-01-12,start,,free,0.0
u_04066,2026-01-31,start,,digital,24.0
u_04067,2025-04-14,start,,free,0.0
u_04067,2025-06-13,upgrade,free,digital,24.0
u_04067,2025-12-10,cancel,digital,,0.0
u_04068,2025-12-31,start,,digital,24.0
u_04068,2026-05-30,cancel,digital,,0.0
u_04069,2026-04-27,start,,digital,24.0
u_04070,2025-02-01,start,,free,0.0
u_04071,2025-07-03,start,,free,0.0
u_04072,2025-11-27,start,,free,0.0
u_04073,2025-07-22,start,,digital,24.0
u_04074,2025-01-30,start,,digital,24.0
u_04074,2025-09-27,upgrade,digital,premium,39.0
u_04074,2025-12-26,cancel,premium,,0.0
u_04075,2024-11-21,start,,digital,24.0
u_04076,2025-07-13,start,,free,0.0
u_04076,2026-04-09,upgrade,free,digital,24.0
u_04077,2025-11-28,start,,digital,24.0
u_04078,2025-10-05,start,,digital,24.0
u_04078,2026-03-04,cancel,digital,,0.0
u_04079,2025-01-24,start,,free,0.0
u_04079,2025-08-22,upgrade,free,digital,24.0
u_04079,2026-06-18,upgrade,digital,premium,39.0
u_04080,2025-08-14,start,,free,0.0
u_04081,2025-06-16,start,,free,0.0
u_04082,2025-04-09,start,,free,0.0
u_04082,2025-11-05,upgrade,free,digital,24.0
u_04083,2026-01-11,start,,free,0.0
u_04083,2026-03-12,upgrade,free,digital,24.0
u_04084,2025-05-04,start,,free,0.0
u_04085,2025-09-22,start,,free,0.0
u_04085,2026-05-20,upgrade,free,digital,24.0
u_04086,2026-05-06,start,,free,0.0
u_04087,2025-09-21,start,,free,0.0
u_04087,2026-02-18,upgrade,free,digital,24.0
u_04087,2026-04-19,cancel,digital,,0.0
u_04088,2025-11-05,start,,digital,24.0
u_04089,2024-12-23,start,,free,0.0
u_04089,2025-02-21,upgrade,free,digital,24.0
u_04089,2025-12-18,upgrade,digital,premium,39.0
u_04090,2025-01-31,start,,free,0.0
u_04091,2025-01-06,start,,digital,24.0
u_04091,2025-05-06,upgrade,digital,premium,39.0
u_04091,2025-08-04,upgrade,premium,print,59.0
u_04092,2026-01-23,start,,free,0.0
u_04093,2026-03-05,start,,free,0.0
u_04094,2025-02-05,start,,free,0.0
u_04094,2025-03-07,cancel,free,,0.0
u_04095,2025-03-01,start,,free,0.0
u_04095,2025-05-30,upgrade,free,digital,24.0
u_04095,2025-09-27,cancel,digital,,0.0
u_04096,2025-05-14,start,,digital,24.0
u_04097,2025-10-17,start,,free,0.0
u_04098,2025-11-08,start,,free,0.0
u_04099,2025-12-25,start,,digital,24.0
u_04100,2026-04-23,start,,print,59.0
u_04101,2025-04-24,start,,free,0.0
u_04102,2025-12-05,start,,free,0.0
u_04103,2025-09-28,start,,free,0.0
u_04103,2026-02-25,upgrade,free,digital,24.0
u_04104,2025-05-02,start,,digital,24.0
u_04105,2026-04-25,start,,digital,24.0
u_04106,2025-01-04,start,,digital,24.0
u_04107,2026-01-06,start,,free,0.0
u_04108,2026-01-11,start,,free,0.0
u_04109,2026-05-01,start,,digital,24.0
u_04110,2025-09-15,start,,free,0.0
u_04111,2025-05-13,start,,print,59.0
u_04112,2026-02-27,start,,free,0.0
u_04113,2026-01-25,start,,free,0.0
u_04114,2025-09-09,start,,free,0.0
u_04114,2025-11-08,upgrade,free,digital,24.0
u_04115,2026-01-24,start,,free,0.0
u_04115,2026-05-24,upgrade,free,digital,24.0
u_04116,2025-04-04,start,,digital,24.0
u_04116,2025-06-03,cancel,digital,,0.0
u_04117,2025-10-16,start,,free,0.0
u_04118,2026-03-26,start,,digital,24.0
u_04119,2025-05-10,start,,digital,24.0
u_04120,2025-09-03,start,,premium,39.0
u_04121,2026-05-26,start,,digital,24.0
u_04122,2026-02-06,start,,print,59.0
u_04123,2026-04-10,start,,premium,39.0
u_04124,2025-06-28,start,,free,0.0
u_04125,2026-06-28,start,,premium,39.0
u_04126,2025-01-23,start,,print,59.0
u_04127,2025-09-15,start,,free,0.0
u_04128,2025-09-02,start,,digital,24.0
u_04128,2026-03-01,cancel,digital,,0.0
u_04129,2026-02-06,start,,free,0.0
u_04130,2026-04-26,start,,digital,24.0
u_04131,2026-01-12,start,,free,0.0
u_04132,2025-11-12,start,,digital,24.0
u_04133,2025-07-28,start,,free,0.0
u_04133,2026-02-23,upgrade,free,digital,24.0
u_04134,2025-09-12,start,,digital,24.0
u_04135,2025-09-11,start,,free,0.0
u_04136,2024-11-15,start,,digital,24.0
u_04136,2026-01-09,upgrade,digital,premium,39.0
u_04136,2026-04-09,downgrade,premium,digital,24.0
u_04137,2025-09-09,start,,free,0.0
u_04138,2026-03-19,start,,digital,24.0
u_04139,2026-01-05,start,,free,0.0
u_04140,2026-02-04,start,,free,0.0
u_04140,2026-04-05,upgrade,free,digital,24.0
u_04141,2025-07-01,start,,free,0.0
u_04141,2025-08-30,upgrade,free,digital,24.0
u_04141,2025-10-29,upgrade,digital,premium,39.0
u_04141,2026-02-26,upgrade,premium,print,59.0
u_04142,2025-09-18,start,,premium,39.0
u_04143,2024-11-25,start,,free,0.0
u_04143,2025-10-21,upgrade,free,digital,24.0
u_04144,2025-06-26,start,,digital,24.0
u_04144,2025-09-24,cancel,digital,,0.0
u_04145,2025-08-31,start,,free,0.0
u_04146,2025-03-26,start,,digital,24.0
u_04146,2025-06-24,upgrade,digital,premium,39.0
u_04146,2025-08-23,cancel,premium,,0.0
u_04147,2024-11-23,start,,free,0.0
u_04147,2025-02-21,cancel,free,,0.0
u_04148,2025-12-28,start,,free,0.0
u_04148,2026-06-26,upgrade,free,digital,24.0
u_04149,2025-08-02,start,,free,0.0
u_04150,2025-07-20,start,,free,0.0
u_04151,2025-03-23,start,,free,0.0
u_04152,2025-09-21,start,,free,0.0
u_04152,2026-03-20,upgrade,free,digital,24.0
u_04153,2025-08-05,start,,free,0.0
u_04154,2025-08-30,start,,print,59.0
u_04155,2025-10-10,start,,free,0.0
u_04155,2025-12-09,upgrade,free,digital,24.0
u_04156,2024-11-05,start,,premium,39.0
u_04156,2025-03-05,cancel,premium,,0.0
u_04157,2026-04-25,start,,free,0.0
u_04157,2026-05-25,cancel,free,,0.0
u_04158,2024-12-21,start,,free,0.0
u_04158,2026-01-15,upgrade,free,digital,24.0
u_04159,2025-08-14,start,,free,0.0
u_04160,2025-02-20,start,,free,0.0
u_04161,2025-09-16,start,,free,0.0
u_04161,2026-06-13,upgrade,free,digital,24.0
u_04162,2025-04-13,start,,premium,39.0
u_04162,2025-10-10,cancel,premium,,0.0
u_04163,2026-03-22,start,,digital,24.0
u_04164,2025-07-06,start,,digital,24.0
u_04164,2025-12-03,upgrade,digital,premium,39.0
u_04165,2025-11-21,start,,free,0.0
u_04166,2025-03-22,start,,free,0.0
u_04167,2024-11-14,start,,digital,24.0
u_04167,2025-08-11,cancel,digital,,0.0
u_04168,2025-07-11,start,,free,0.0
u_04168,2025-10-09,upgrade,free,digital,24.0
u_04168,2025-12-08,upgrade,digital,premium,39.0
u_04168,2026-01-07,cancel,premium,,0.0
u_04169,2025-09-20,start,,free,0.0
u_04169,2025-12-19,upgrade,free,digital,24.0
u_04170,2025-08-20,start,,free,0.0
u_04171,2026-06-03,start,,free,0.0
u_04172,2026-01-04,start,,digital,24.0
u_04173,2026-06-27,start,,free,0.0
u_04174,2025-04-24,start,,free,0.0
u_04174,2025-08-22,upgrade,free,digital,24.0
u_04175,2026-01-31,start,,premium,39.0
u_04176,2025-09-27,start,,print,59.0
u_04177,2025-11-01,start,,free,0.0
u_04177,2026-03-31,upgrade,free,digital,24.0
u_04178,2026-06-20,start,,free,0.0
u_04179,2025-12-01,start,,digital,24.0
u_04179,2026-05-30,cancel,digital,,0.0
u_04180,2026-04-19,start,,free,0.0
u_04181,2026-01-10,start,,free,0.0
u_04182,2025-01-14,start,,free,0.0
u_04182,2025-04-14,upgrade,free,digital,24.0
u_04182,2025-08-12,cancel,digital,,0.0
u_04183,2026-01-02,start,,free,0.0
u_04184,2025-09-03,start,,print,59.0
u_04185,2026-05-03,start,,digital,24.0
u_04186,2026-02-12,start,,print,59.0
u_04187,2025-01-07,start,,digital,24.0
u_04188,2025-01-16,start,,digital,24.0
u_04188,2025-11-12,cancel,digital,,0.0
u_04189,2024-12-20,start,,digital,24.0
u_04189,2025-06-18,upgrade,digital,premium,39.0
u_04189,2026-02-13,downgrade,premium,digital,24.0
u_04190,2025-09-06,start,,digital,24.0
u_04190,2026-03-05,cancel,digital,,0.0
u_04191,2024-12-28,start,,free,0.0
u_04191,2026-04-22,cancel,free,,0.0
u_04192,2026-01-10,start,,free,0.0
u_04193,2025-09-26,start,,free,0.0
u_04194,2026-03-05,start,,free,0.0
u_04195,2025-04-13,start,,free,0.0
u_04195,2026-01-08,upgrade,free,digital,24.0
u_04196,2025-09-15,start,,free,0.0
u_04196,2026-03-14,upgrade,free,digital,24.0
u_04197,2025-01-11,start,,digital,24.0
u_04197,2025-05-11,cancel,digital,,0.0
u_04198,2026-04-09,start,,free,0.0
u_04199,2025-01-30,start,,free,0.0
u_04200,2025-01-06,start,,free,0.0
u_04200,2026-03-02,upgrade,free,digital,24.0
u_04201,2025-02-18,start,,free,0.0
u_04202,2026-02-11,start,,print,59.0
u_04203,2025-01-07,start,,free,0.0
u_04203,2025-11-03,upgrade,free,digital,24.0
u_04204,2025-11-03,start,,free,0.0
u_04205,2026-01-17,start,,free,0.0
u_04206,2026-01-19,start,,digital,24.0
u_04207,2025-02-08,start,,digital,24.0
u_04208,2024-12-15,start,,free,0.0
u_04209,2025-08-12,start,,free,0.0
u_04210,2025-02-17,start,,digital,24.0
u_04210,2025-10-15,upgrade,digital,premium,39.0
u_04211,2026-01-02,start,,premium,39.0
u_04212,2025-06-07,start,,free,0.0
u_04212,2026-01-03,upgrade,free,digital,24.0
u_04212,2026-04-03,cancel,digital,,0.0
u_04213,2025-08-13,start,,free,0.0
u_04214,2025-01-10,start,,free,0.0
u_04214,2025-02-09,upgrade,free,digital,24.0
u_04214,2025-06-09,cancel,digital,,0.0
u_04215,2025-09-30,start,,free,0.0
u_04216,2025-02-04,start,,digital,24.0
u_04217,2025-12-19,start,,print,59.0
u_04218,2024-12-22,start,,print,59.0
u_04219,2026-06-13,start,,digital,24.0
u_04220,2025-12-23,start,,free,0.0
u_04220,2026-04-22,upgrade,free,digital,24.0
u_04220,2026-05-22,cancel,digital,,0.0
u_04221,2025-02-02,start,,print,59.0
u_04221,2026-01-28,cancel,print,,0.0
u_04222,2024-11-11,start,,free,0.0
u_04222,2026-01-05,upgrade,free,digital,24.0
u_04223,2025-05-22,start,,free,0.0
u_04224,2025-01-23,start,,digital,24.0
u_04224,2025-06-22,upgrade,digital,premium,39.0
u_04224,2025-09-20,upgrade,premium,print,59.0
u_04225,2025-02-28,start,,free,0.0
u_04226,2026-03-31,start,,digital,24.0
u_04227,2025-10-26,start,,print,59.0
u_04227,2026-03-25,cancel,print,,0.0
u_04228,2025-01-30,start,,digital,24.0
u_04228,2025-06-29,cancel,digital,,0.0
u_04229,2025-09-27,start,,digital,24.0
u_04230,2025-03-27,start,,free,0.0
u_04230,2025-10-23,upgrade,free,digital,24.0
u_04231,2026-06-13,start,,free,0.0
u_04232,2024-11-24,start,,digital,24.0
u_04232,2026-02-17,upgrade,digital,premium,39.0
u_04233,2026-01-12,start,,digital,24.0
u_04234,2026-01-26,start,,premium,39.0
u_04235,2024-12-19,start,,free,0.0
u_04236,2025-01-29,start,,free,0.0
u_04236,2025-05-29,cancel,free,,0.0
u_04237,2025-06-27,start,,free,0.0
u_04238,2026-03-28,start,,digital,24.0
u_04239,2025-09-21,start,,digital,24.0
u_04240,2025-12-02,start,,print,59.0
u_04241,2026-01-29,start,,free,0.0
u_04242,2026-02-27,start,,free,0.0
u_04243,2025-09-01,start,,free,0.0
u_04244,2025-09-11,start,,free,0.0
u_04244,2025-10-11,upgrade,free,digital,24.0
u_04245,2026-01-08,start,,free,0.0
u_04246,2025-04-01,start,,digital,24.0
u_04247,2026-03-18,start,,free,0.0
u_04248,2024-11-15,start,,free,0.0
u_04249,2025-02-12,start,,digital,24.0
u_04250,2026-02-07,start,,digital,24.0
u_04251,2025-05-26,start,,free,0.0
u_04252,2025-01-22,start,,free,0.0
u_04252,2025-05-22,upgrade,free,digital,24.0
u_04253,2025-02-05,start,,digital,24.0
u_04253,2025-03-07,cancel,digital,,0.0
u_04254,2025-09-18,start,,digital,24.0
u_04255,2026-03-12,start,,digital,24.0
u_04256,2024-12-21,start,,free,0.0
u_04257,2024-11-22,start,,free,0.0
u_04257,2025-03-22,upgrade,free,digital,24.0
u_04258,2025-08-24,start,,premium,39.0
u_04258,2026-05-21,cancel,premium,,0.0
u_04259,2026-05-30,start,,free,0.0
u_04260,2025-04-12,start,,free,0.0
u_04261,2026-06-01,start,,print,59.0
u_04262,2026-04-11,start,,free,0.0
u_04263,2025-04-15,start,,digital,24.0
u_04264,2026-02-19,start,,premium,39.0
u_04265,2025-12-24,start,,free,0.0
u_04266,2025-09-12,start,,digital,24.0
u_04266,2026-03-11,upgrade,digital,premium,39.0
u_04267,2025-07-25,start,,free,0.0
u_04268,2026-02-18,start,,premium,39.0
u_04269,2026-02-02,start,,premium,39.0
u_04270,2026-01-20,start,,premium,39.0
u_04271,2026-06-29,start,,free,0.0
u_04272,2025-09-01,start,,digital,24.0
u_04272,2026-06-28,cancel,digital,,0.0
u_04273,2026-02-12,start,,premium,39.0
u_04274,2026-03-24,start,,digital,24.0
u_04274,2026-05-23,cancel,digital,,0.0
u_04275,2025-02-23,start,,digital,24.0
u_04276,2024-12-01,start,,free,0.0
u_04277,2025-07-12,start,,premium,39.0
u_04278,2026-03-20,start,,free,0.0
u_04278,2026-04-19,upgrade,free,digital,24.0
u_04279,2025-04-20,start,,free,0.0
u_04280,2026-01-02,start,,premium,39.0
u_04281,2024-11-06,start,,premium,39.0
u_04282,2025-06-06,start,,print,59.0
u_04283,2025-11-04,start,,free,0.0
u_04284,2025-01-15,start,,free,0.0
u_04284,2025-03-16,upgrade,free,digital,24.0
u_04284,2025-08-13,cancel,digital,,0.0
u_04285,2026-04-17,start,,free,0.0
u_04286,2025-01-24,start,,free,0.0
u_04287,2026-04-27,start,,premium,39.0
u_04288,2025-02-27,start,,digital,24.0
u_04288,2025-12-24,cancel,digital,,0.0
u_04289,2026-06-26,start,,free,0.0
u_04290,2025-10-27,start,,free,0.0
u_04290,2026-04-25,upgrade,free,digital,24.0
u_04291,2024-12-31,start,,free,0.0
u_04292,2024-12-17,start,,premium,39.0
u_04293,2024-12-24,start,,digital,24.0
u_04293,2025-04-23,cancel,digital,,0.0
u_04294,2025-10-16,start,,free,0.0
u_04295,2026-02-14,start,,free,0.0
u_04295,2026-05-15,cancel,free,,0.0
u_04296,2025-07-10,start,,free,0.0
u_04296,2025-10-08,upgrade,free,digital,24.0
u_04297,2025-08-09,start,,free,0.0
u_04297,2025-10-08,upgrade,free,digital,24.0
u_04298,2025-10-16,start,,premium,39.0
u_04299,2025-09-19,start,,digital,24.0
u_04299,2025-12-18,cancel,digital,,0.0
u_04300,2025-12-26,start,,free,0.0
u_04300,2026-04-25,cancel,free,,0.0
u_04301,2025-08-29,start,,digital,24.0
u_04301,2025-09-28,cancel,digital,,0.0
u_04302,2026-01-06,start,,free,0.0
u_04303,2026-06-29,start,,free,0.0
u_04304,2025-06-03,start,,digital,24.0
u_04304,2025-10-31,upgrade,digital,premium,39.0
u_04305,2024-11-09,start,,free,0.0
u_04306,2025-01-14,start,,free,0.0
u_04306,2025-10-11,upgrade,free,digital,24.0
u_04307,2025-09-26,start,,digital,24.0
u_04308,2025-05-29,start,,premium,39.0
u_04309,2026-05-18,start,,free,0.0
u_04310,2025-11-12,start,,digital,24.0
u_04310,2026-06-10,upgrade,digital,premium,39.0
u_04311,2025-09-15,start,,free,0.0
u_04312,2026-02-06,start,,digital,24.0
u_04312,2026-06-06,cancel,digital,,0.0
u_04313,2025-03-29,start,,free,0.0
u_04314,2026-02-21,start,,digital,24.0
u_04315,2024-11-03,start,,free,0.0
u_04315,2025-08-30,upgrade,free,digital,24.0
u_04315,2025-10-29,cancel,digital,,0.0
u_04316,2025-11-07,start,,premium,39.0
u_04316,2025-12-07,cancel,premium,,0.0
u_04317,2026-05-15,start,,premium,39.0
u_04318,2026-01-31,start,,free,0.0
u_04319,2026-03-17,start,,digital,24.0
u_04319,2026-05-16,cancel,digital,,0.0
u_04320,2025-07-06,start,,free,0.0
u_04321,2026-02-24,start,,digital,24.0
u_04322,2025-09-25,start,,free,0.0
u_04322,2025-12-24,upgrade,free,digital,24.0
u_04323,2025-11-06,start,,free,0.0
u_04324,2024-12-13,start,,digital,24.0
u_04324,2025-04-12,cancel,digital,,0.0
u_04325,2025-02-16,start,,free,0.0
u_04326,2025-09-25,start,,free,0.0
u_04327,2024-12-13,start,,free,0.0
u_04328,2026-01-15,start,,free,0.0
u_04329,2026-03-08,start,,free,0.0
u_04330,2026-05-04,start,,digital,24.0
u_04331,2025-01-06,start,,digital,24.0
u_04331,2025-10-03,cancel,digital,,0.0
u_04332,2026-05-18,start,,free,0.0
u_04333,2024-12-19,start,,free,0.0
u_04333,2025-04-18,cancel,free,,0.0
u_04334,2025-08-30,start,,digital,24.0
u_04335,2026-03-08,start,,digital,24.0
u_04335,2026-05-07,cancel,digital,,0.0
u_04336,2024-12-21,start,,digital,24.0
u_04336,2025-03-21,upgrade,digital,premium,39.0
u_04336,2025-07-19,cancel,premium,,0.0
u_04337,2024-11-14,start,,free,0.0
u_04337,2025-06-12,upgrade,free,digital,24.0
u_04338,2024-11-18,start,,free,0.0
u_04338,2026-02-11,upgrade,free,digital,24.0
u_04339,2025-09-12,start,,digital,24.0
u_04339,2025-10-12,cancel,digital,,0.0
u_04340,2026-02-15,start,,free,0.0
u_04340,2026-06-15,upgrade,free,digital,24.0
u_04341,2025-01-14,start,,free,0.0
u_04341,2025-03-15,cancel,free,,0.0
u_04342,2025-01-13,start,,free,0.0
u_04342,2025-04-13,upgrade,free,digital,24.0
u_04342,2026-03-09,cancel,digital,,0.0
u_04343,2025-10-01,start,,digital,24.0
u_04343,2026-03-30,cancel,digital,,0.0
u_04344,2025-03-11,start,,free,0.0
u_04344,2025-09-07,upgrade,free,digital,24.0
u_04344,2026-02-04,upgrade,digital,premium,39.0
u_04345,2026-01-12,start,,digital,24.0
u_04346,2026-05-25,start,,digital,24.0
u_04347,2026-01-23,start,,free,0.0
u_04348,2026-04-03,start,,digital,24.0
u_04349,2025-09-15,start,,digital,24.0
u_04349,2026-02-12,cancel,digital,,0.0
u_04350,2026-03-02,start,,free,0.0
u_04351,2025-02-03,start,,digital,24.0
u_04351,2026-06-28,cancel,digital,,0.0
u_04352,2024-12-20,start,,free,0.0
u_04353,2025-12-03,start,,free,0.0
u_04353,2026-05-02,cancel,free,,0.0
u_04354,2024-12-08,start,,digital,24.0
u_04354,2026-01-02,cancel,digital,,0.0
u_04355,2026-04-14,start,,digital,24.0
u_04356,2025-12-28,start,,free,0.0
u_04357,2026-05-27,start,,print,59.0
u_04358,2025-05-07,start,,digital,24.0
u_04359,2025-09-04,start,,digital,24.0
u_04360,2026-01-15,start,,free,0.0
u_04361,2025-03-17,start,,free,0.0
u_04362,2025-09-22,start,,free,0.0
u_04363,2025-12-05,start,,digital,24.0
u_04363,2026-02-03,cancel,digital,,0.0
u_04364,2026-06-15,start,,free,0.0
u_04365,2026-01-16,start,,digital,24.0
u_04366,2025-01-11,start,,free,0.0
u_04366,2026-01-06,upgrade,free,digital,24.0
u_04366,2026-06-05,cancel,digital,,0.0
u_04367,2025-08-31,start,,digital,24.0
u_04368,2025-10-16,start,,digital,24.0
u_04369,2025-01-21,start,,digital,24.0
u_04369,2026-06-15,cancel,digital,,0.0
u_04370,2025-07-31,start,,digital,24.0
u_04371,2025-04-16,start,,premium,39.0
u_04371,2025-09-13,downgrade,premium,digital,24.0
u_04371,2025-12-12,cancel,digital,,0.0
u_04372,2025-01-12,start,,free,0.0
u_04373,2025-09-12,start,,digital,24.0
u_04374,2025-01-27,start,,print,59.0
u_04375,2025-10-17,start,,digital,24.0
u_04376,2025-01-28,start,,free,0.0
u_04376,2025-08-26,upgrade,free,digital,24.0
u_04377,2026-01-10,start,,print,59.0
u_04378,2025-02-11,start,,free,0.0
u_04378,2026-01-07,upgrade,free,digital,24.0
u_04379,2026-04-17,start,,free,0.0
u_04380,2024-11-19,start,,free,0.0
u_04380,2025-08-16,upgrade,free,digital,24.0
u_04381,2025-09-16,start,,free,0.0
u_04382,2025-05-12,start,,free,0.0
u_04382,2026-02-06,upgrade,free,digital,24.0
u_04382,2026-03-08,upgrade,digital,premium,39.0
u_04383,2025-03-05,start,,free,0.0
u_04384,2025-08-29,start,,premium,39.0
u_04385,2026-03-09,start,,free,0.0
u_04386,2026-05-01,start,,free,0.0
u_04387,2025-04-30,start,,premium,39.0
u_04387,2025-07-29,cancel,premium,,0.0
u_04388,2025-01-23,start,,digital,24.0
u_04389,2026-01-08,start,,free,0.0
u_04390,2025-10-11,start,,free,0.0
u_04391,2025-02-16,start,,digital,24.0
u_04391,2025-03-18,cancel,digital,,0.0
u_04392,2026-01-22,start,,digital,24.0
u_04392,2026-02-21,cancel,digital,,0.0
u_04393,2025-09-15,start,,digital,24.0
u_04393,2026-03-14,cancel,digital,,0.0
u_04394,2025-12-01,start,,free,0.0
u_04395,2025-06-09,start,,digital,24.0
u_04395,2026-01-05,cancel,digital,,0.0
u_04396,2025-08-05,start,,digital,24.0
u_04397,2025-02-01,start,,digital,24.0
u_04397,2025-11-28,cancel,digital,,0.0
u_04398,2026-01-20,start,,premium,39.0
u_04398,2026-02-19,upgrade,premium,print,59.0
u_04399,2025-01-24,start,,digital,24.0
u_04400,2026-01-27,start,,digital,24.0
u_04401,2026-02-06,start,,digital,24.0
u_04402,2026-01-17,start,,digital,24.0
u_04403,2024-11-14,start,,free,0.0
u_04403,2025-06-12,upgrade,free,digital,24.0
u_04403,2026-03-09,upgrade,digital,premium,39.0
u_04403,2026-06-07,upgrade,premium,print,59.0
u_04404,2025-04-08,start,,free,0.0
u_04404,2026-03-04,upgrade,free,digital,24.0
u_04405,2025-08-26,start,,digital,24.0
u_04406,2025-10-21,start,,digital,24.0
u_04407,2026-05-04,start,,free,0.0
u_04408,2025-06-21,start,,free,0.0
u_04409,2026-04-02,start,,digital,24.0
u_04410,2025-01-26,start,,digital,24.0
u_04411,2025-06-18,start,,free,0.0
u_04412,2024-12-08,start,,free,0.0
u_04413,2026-01-16,start,,free,0.0
u_04414,2025-01-22,start,,print,59.0
u_04415,2025-03-28,start,,premium,39.0
u_04416,2026-01-26,start,,digital,24.0
u_04417,2025-09-20,start,,free,0.0
u_04418,2024-11-11,start,,digital,24.0
u_04418,2024-12-11,cancel,digital,,0.0
u_04419,2024-11-02,start,,free,0.0
u_04419,2025-05-01,upgrade,free,digital,24.0
u_04420,2025-09-12,start,,print,59.0
u_04420,2026-04-10,cancel,print,,0.0
u_04421,2025-05-01,start,,free,0.0
u_04421,2025-07-30,upgrade,free,digital,24.0
u_04421,2025-09-28,cancel,digital,,0.0
u_04422,2025-02-01,start,,free,0.0
u_04422,2025-09-29,upgrade,free,digital,24.0
u_04422,2026-03-28,cancel,digital,,0.0
u_04423,2025-11-02,start,,digital,24.0
u_04423,2026-06-30,upgrade,digital,premium,39.0
u_04424,2025-03-07,start,,free,0.0
u_04425,2025-10-18,start,,digital,24.0
u_04426,2025-06-23,start,,digital,24.0
u_04426,2026-03-20,upgrade,digital,premium,39.0
u_04427,2025-02-05,start,,free,0.0
u_04427,2026-06-30,upgrade,free,digital,24.0
u_04428,2025-01-18,start,,free,0.0
u_04428,2025-03-19,cancel,free,,0.0
u_04429,2025-03-13,start,,digital,24.0
u_04430,2024-11-22,start,,digital,24.0
u_04431,2025-05-03,start,,free,0.0
u_04431,2025-08-31,upgrade,free,digital,24.0
u_04431,2026-04-28,cancel,digital,,0.0
u_04432,2026-04-21,start,,free,0.0
u_04433,2026-03-02,start,,digital,24.0
u_04434,2025-06-18,start,,free,0.0
u_04435,2025-10-06,start,,digital,24.0
u_04436,2025-09-30,start,,digital,24.0
u_04437,2026-02-28,start,,free,0.0
u_04437,2026-04-29,upgrade,free,digital,24.0
u_04438,2025-03-13,start,,digital,24.0
u_04439,2025-04-25,start,,free,0.0
u_04440,2025-04-29,start,,free,0.0
u_04440,2026-04-24,upgrade,free,digital,24.0
u_04441,2024-11-30,start,,digital,24.0
u_04442,2025-05-08,start,,premium,39.0
u_04442,2026-02-02,cancel,premium,,0.0
u_04443,2026-04-04,start,,digital,24.0
u_04444,2026-04-28,start,,free,0.0
u_04445,2025-01-09,start,,digital,24.0
u_04446,2025-08-19,start,,free,0.0
u_04447,2025-06-25,start,,free,0.0
u_04447,2025-10-23,upgrade,free,digital,24.0
u_04448,2025-09-05,start,,free,0.0
u_04448,2026-02-02,cancel,free,,0.0
u_04449,2025-09-26,start,,free,0.0
u_04449,2025-12-25,cancel,free,,0.0
u_04450,2024-11-15,start,,free,0.0
