user_id,signup_date,initial_plan,country,acquisition_channel,email_hash
u_04381,2025-09-16,free,CH,organic,3c836d407bbf8767104673f9ee7f9e4049a805323fbd741bbf0b3e78331aaacf
u_04382,2025-05-12,free,CH,newsletter,76138c264d54384f5a61aa9e02ca435914348f9a47f35fd7eb3d49a74a556473
u_04383,2025-03-05,free,DE,paid_search,e88f0960635c7b8d4175874340898983ff164ca46182c9ac9eb1763b1f7e2b81
u_04384,2025-08-29,premium,CH,referral,10519db96462a0a45c94792789f0da834129d7300a0132bd3152d2f62f5b8751
u_04385,2026-03-09,free,CH,organic,38af086a4a3e88c353dfc72ae06fd476e2544d6f8429793f3c161c5be8ac5297
u_04386,2026-05-01,free,CH,newsletter,deb9fb13a06fec43427707ec81d530f6ca2561499b8c8dd9443420076595b8c1
u_04387,2025-04-30,premium,CH,paid_social,71308ebcd85caa6b5735c865e563caefad3b9e919c130a9dbca90f72fee482eb
u_04388,2025-01-23,digital,CH,paid_search,784ea813d791f880d9d444922c88fc40b618f15a5010fe84a2563d2b915e1310
u_04389,2026-01-08,free,CH,paid_search,c8410e906f9b3599087b045ddfd7b09d2fcb102bca73ba96d30fc11a64e52dbe
u_04390,2025-10-11,free,CH,paid_search,10312066c14350e2605a68e03ef4da1aaa38049027cbaeb18d994cbc8b14af4f
u_04391,2025-02-16,digital,CH,paid_search,2320c5f1c858a0406321f0e3a182f0f6691b950035148802aa92838d449fcdc1
u_04392,2026-01-22,digital,CH,organic,339ae9917029d4a7f568e2568e3a7b97d0d2a2b7f1d57ba9b1a79801dbeb3346
u_04393,2025-09-15,digital,CH,paid_search,7f16834f93e7c2d953ae03cb91738745c00e9c89425394278e82d369ecf56f65
u_04394,2025-12-01,free,AT,paid_search,c83506f9d5502d2cf3d66924f34c8353a378d5dc56409c1cbf5d760c33d9bc72
u_04395,2025-06-09,digital,DE,paid_search,465dffc69330426a715f40e4956007dec3277844da3b59cfe4a6d2f9fc49e3ac
u_04396,2025-08-05,digital,CH,referral,9cf1a085d2089fb41601c23761ef46c7ee965929df4961b213f0ef77544b63fa
u_04397,2025-02-01,digital,CH,paid_search,4083fcfdd6e327b0b3ddc9bbd640966631668a3d783c019227a1d183bf6e25e1
u_04398,2026-01-20,premium,CH,organic,fd43afdb57c622b73923531f8e2bf718d550d5f4f7ba4ef5b35713ef8a06d74d
u_04399,2025-01-24,digital,CH,newsletter,cdcd552c30ea870c3adeb3481aff9d9722d9d6c5f3c68dc7ec0705bdcda157ec
u_04400,2026-01-27,digital,DE,paid_search,eee7363ec7a78f2aea0775c5fbc63ff0c9e1e83d137a75bcf90238af7fbaaeab
u_04401,2026-02-06,digital,CH,paid_social,1d2ec4187a984c2591d3ff6ec7d590ae18820ec4bc91819cb9eedeb19963a321
u_04402,2026-01-17,digital,CH,direct,8d209da505a1f47eb9d731e0c1d830f0bdc64cd62d463b162597a23ad711ef37
u_04403,2024-11-14,free,AT,referral,50c4b534fd53041b38abe6fe5bca25997c2392c046d788a07b169779f36d7ae7
u_04404,2025-04-08,free,DE,paid_social,ef4bc633ad5bc9f048bd977c93a8f1f7c8256083b311a11f2a8e3cc6fbcb88d0
u_04405,2025-08-26,digital,AT,paid_social,350bab7871d776c89f963723c026061452f349886a3f7a126c9d0109895d0f89
u_04406,2025-10-21,digital,AT,newsletter,4650fdc720fbe58c65c4c2006239c1b8f1cba7bc84a97202e40427254b7c4259
u_04407,2026-05-04,free,CH,newsletter,e27ab0fccc54e9013f03b187ef586d88536945827b9d1a62f9aa6bd8f0f5d2be
u_04408,2025-06-21,free,CH,organic,48c5022408ce6a8d2704b4d2a031a472754b9f30eeef3550791ff33f8d3ad45b
u_04409,2026-04-02,digital,CH,paid_social,0d5666f1471a41b549d6a06a34da43f032bf83301086f6dce0fa228a8e6d3d47
u_04410,2025-01-26,digital,CH,newsletter,95891f347629a74085e16d2a48a0bf34a0a9b2b2eee7e7e9dfda07def63be93f
u_04411,2025-06-18,free,CH,newsletter,1b701413ca8c0a3991510a7c1c604ea226745dd67bd9ba6ebc5c09bb8f97358a
u_04412,2024-12-08,free,CH,organic,584e19f7caf2d2be7a87027b4947771a7d1aab1d5948dcd53be009d5e673fb72
u_04413,2026-01-16,free,CH,paid_search,bd63d11b10da6d65723dec13fd4309a5c6d87ab1f564c34ca421699a456e68c4
u_04414,2025-01-22,print,DE,paid_social,5c9d379370d4008a0bc71bf657e2685ea9a2b4de45ff6f01849902c3f273ef5c
u_04415,2025-03-28,premium,CH,organic,21f063ea14547ba83cc7f55c8685d1beaa234e8ab92c4f2ac9200d5fddb9a5b0
u_04416,2026-01-26,digital,CH,paid_social,8ebe5a0a543bbf5d343be85bdb71a40ac09c522ccfabf85a2e2c67070c1e183b
u_04417,2025-09-20,free,AT,paid_search,9cafbb0cbd53be8cfc12dc2892b4bfc0236ae5415de6016abbc2ee9dd40df57a
u_04418,2024-11-11,digital,DE,paid_search,f0d13a4071c4482e4954931aca745e7b81c52819a1ca994783f3c1f247104470
u_04419,2024-11-02,free,CH,paid_search,bd73efc58e494d90af0a6dd47956f9bfa0c58a330b7af06396382a6e0e8f4879
u_04420,2025-09-12,print,CH,newsletter,72f8e5b5a294ad23985e41dcddcac3b7187a45dbe03e32a705ed3df533ffec2c
u_04421,2025-05-01,free,AT,newsletter,bde25a0f7622bcacbbbe13110d5e485152923963ec8feafcd0a608dde07dbaab
u_04422,2025-02-01,free,CH,newsletter,53a424b6e427026b9860bdcd4e0aed5ca0f88316b4d07b45641756042203e42c
u_04423,2025-11-02,digital,CH,direct,6adf3578bd6b5bf4837e79abe088c7a0c515b67e78f342deb7892d34955b2193
u_04424,2025-03-07,free,FR,direct,0978c3c0449cb280dbdf14cbbc3f14d63fc38eabe42afd6bf52767784ee971bd
u_04425,2025-10-18,digital,CH,paid_search,b68963a9ade64e4833c0d64f2fe499df0bac52a7921a87ff78e2908ccb5440f6
u_04426,2025-06-23,digital,CH,organic,4b15d5d965a8f1cff53ceb81ec0d22e7f743f8129542d88a7f829922be499c6a
u_04427,2025-02-05,free,CH,newsletter,6a8d16102ec9dc79dc6d02be8a6ddaae5ebd469d8b28113651702cb59ab9b684
u_04428,2025-01-18,free,CH,paid_social,047a0c8d98a7fc33c806185ce3d65700e57c443db8a15ed9d3bbb1c9212a12e7
u_04429,2025-03-13,digital,CH,paid_search,9da3da1ceffd0ebe35beaff1a0c2da780ba3f82810257873f436d238435ba9a2
u_04430,2024-11-22,digital,CH,direct,e62aaf0d58994217061a38ba2aef49781b34cf1c59a369ac4a4734e904e527ae
u_04431,2025-05-03,free,CH,paid_search,95b59a0fa15317b80b2bba042736c277ace03f905b461f8b22915065d87a41ca
u_04432,2026-04-21,free,CH,direct,602b36b329a495e0aef5363a718f5279a6826c03365ccc6abb896b3ed5309d13
u_04433,2026-03-02,digital,DE,paid_social,6b3f46a2f7dee2faa65a5e62449ba90f74580edb70f34f834c80742236e4c45c
u_04434,2025-06-18,free,AT,organic,2596aa7a0b1cf2bbb12e5f35ca2ed1aac25945dffec42b9f98c34e1a68527968
u_04435,2025-10-06,digital,CH,newsletter,19680b4fccc2fbbbb1094d80ddcd10612cc5e2441d4c378d11c58a735e207454
u_04436,2025-09-30,digital,DE,referral,d2964277c23de74a5c23b70cc887f8d55327cc0d6315f0c568496e2e3827dac0
u_04437,2026-02-28,free,CH,paid_social,9a83dc920cd91a29144e0cee6fa1e7c8bd59e04bc4b87c5697257034ebd81713
u_04438,2025-03-13,digital,CH,paid_social,84cf6713b637d72a0df2f23a7dcb2eed61b3d1d3f577eb40865f071942f62db7
u_04439,2025-04-25,free,CH,organic,f13152bb0c40572915e7977d8099d3669b0b18e9561b40440ec3a539bce9a5ad
u_04440,2025-04-29,free,DE,organic,69048ce61c986cf79058d323e9ef1dbb80f931bb19d0b2e596ec7cd5b7a90be5
u_04441,2024-11-30,digital,CH,organic,2453fdecedaa34be4153a550a95ab8b8ccd5e55d7ee6da2299a604481a1a9848
u_04442,2025-05-08,premium,CH,organic,2007c23de789344630f2b7591e7cda2f191b035deea6f7f8f17ad15b21926fb1
u_04443,2026-04-04,digital,CH,paid_search,b4bc4b13b9d148b5c9a8942be318a2ce8406d9500699b0e90b2d2aba882b629f
u_04444,2026-04-28,free,CH,paid_social,39dc475a000d007755ea4cbc6f0a19e7898d8e68714efd849cb8bd1364dde54b
u_04445,2025-01-09,digital,CH,organic,38a0cfc7605bf9ba42acbb4d884d8301a500abf9b3937c112f7eb47bcaf0d354
u_04446,2025-08-19,free,CH,paid_social,460db117ff771bd2a2584bc85984ad16b57fba7248052fb4bca85a33007dac8c
u_04447,2025-06-25,free,DE,organic,a4dc0b2a9f4bfb986fb8649726020e4797bc3a09160d822de8f8ae939db09cd9
u_04448,2025-09-05,free,CH,organic,27598420718b3d04a25c5abf91290784844424b85f93f16cce07cb056482dfff
u_04449,2025-09-26,free,CH,direct,faef6a7dc539281a6c44c31dcb11d86facf89a3451d0053f5d603624896d431d
u_04450,2024-11-15,free,DE,direct,4e4d791ab1ffe57a7a0c7413754d862b6b1cb2c0beee0bd24e1a4f8266ec0e14
u_04451,2026-03-09,premium,DE,newsletter,00fb5908558a42dcbca7c5a80631d8cafb3d2df6631f4b65c06b99295202d739
u_04452,2026-06-12,free,AT,organic,61351467f9bac16c98d84f361220ff47613acc41cfc900ccb5e265b9913d475a
u_04453,2025-12-01,digital,CH,referral,278825f9c9daf1d36f907e92242c2256b9bf75a36986babd7caa38b1f59a90a7
u_04454,2025-12-06,digital,CH,organic,06344ba062d5c93151d47f0df3b1e13110c7245b8107d55964f063803721a99d
u_04455,2025-09-18,free,DE,paid_social,0ef0225351249b33a58d2d3935d025b31c0d1c3ad69868453b2e099b6723c809
u_04456,2025-05-22,free,CH,newsletter,feea8758d8827b84d1e4f5b7f5a5dd71303b4c2d3d052aef539d7db1272d295f
u_04457,2025-01-21,free,CH,paid_search,a7fe6a05e0748130da296bda089c5bd4e2a87465aa58bf42eab3502bfab6f591
u_04458,2025-10-12,free,CH,direct,04a2dab6b70fd32f2834d352a93745865adbcff26a6c2a72337687141a157e97
u_04459,2024-12-03,digital,CH,referral,0f640182be3250b2eecc9fc7d2e91cc64bdbad319fc13c69213eed2b2690f9c2
u_04460,2026-02-25,print,CH,paid_search,b34dd7403adf64a27e1c7da99ecd608a5182c401a791456e973c1e32efb0f124
u_04461,2025-07-23,premium,CH,organic,40b856f1b8dbb48444690e2be4aebe2b22e12e704e4211bfc95f5901b3e25501
u_04462,2025-07-19,free,CH,newsletter,f474739d6d842215649926e9080f3f9f5444d444f578c35e3f05175a8ca5d2af
u_04463,2025-05-17,free,CH,paid_search,1735d2ab9a653a13574fcc30b70e46a429e1f5eed6cd73c9b60c5583ea76327e
u_04464,2026-06-09,free,CH,organic,8cb29d03a3c401e2a38d79fb443395a806697e28bba37704ab724d2f928c4729
u_04465,2025-01-30,print,DE,organic,14488bc9e43a1c13ae6099648bb4048ca077043034345451a6aafe5a5d958f10
u_04466,2025-01-22,free,CH,direct,9db44a89722c50cc22c2e811512222c2639c8322063a7af16df668320f66af0f
u_04467,2025-01-27,free,CH,organic,58b3c1c982f0a83e68ded4924991307fe9558df59b898874a2a1f1f73b28f6ce
u_04468,2025-12-05,digital,CH,direct,e92eecd19d788a3479684ba8f1eea9e8cf1bc0075620da3f4077bedc9e5651b0
u_04469,2026-06-25,digital,CH,referral,61956dbb2faef79cfb4801c788c9eba45600065ccfd8b042271acf699d88f35c
u_04470,2025-03-12,free,FR,paid_search,801c984a2fb50b53c3b827a5119cd5e23860de88252a4105030d217cf351a67f
u_04471,2026-04-24,digital,CH,paid_search,8dad7d375b2847c432ace10ea4e901751228eccffc88aba2cea502c3016cea9f
u_04472,2025-04-12,free,CH,referral,2a72968d8ea642efcaa7ab7223b81f209e79d756eeb90abb3cde8ad949e02c30
u_04473,2025-11-27,free,CH,paid_search,69e51f88b357a6989d5de4ba2a81bdab5a27c29800aa6301a31c6111f783d56c
u_04474,2024-11-30,free,CH,organic,38c5d19c427c2801c043a26e1b0636fdca4278e21dc18c99893293d4a4097fe1
u_04475,2025-09-07,free,CH,organic,b3c1d937e18c748497ebebb4a94a2ff53859767267de22a398223ee3afae4bae
u_04476,2025-12-02,print,DE,newsletter,cb746b4462130dc4dd892bec0baf8e196b9ae013a8064adc68247b42b3cd1dd1
u_04477,2025-09-20,free,CH,referral,d9cacb9b09ce646341355e688571b5fb9f30fc082ad702d07eabfbcf2bf08079
u_04478,2025-03-14,digital,DE,paid_social,4986f19af978df9d42a51cdad786e2b4032988192f863a9ac9e237ca622bfd5b
u_04479,2026-02-27,free,CH,organic,f290ef9fbda26465d4f1e8f489206aa89ce3ac979c64c820653a2a92bcddb240
u_04480,2026-06-09,digital,CH,paid_search,8fd63816f0df5972f31900b9528f788ac19a1816a8b8bafc59a4905b4a68b05c
u_04481,2025-08-20,print,DE,newsletter,a0eb6158de81daa6eee12d6a53b8e9c60a0a4dfa92d9db8c322bdc438315f309
u_04482,2025-11-19,free,CH,organic,08369e400c3076f263675e5284b4eac7ca44dba3cf58d4ed74054b3a1cb3f8e5
u_04483,2026-01-31,print,AT,direct,c3681cd0b8ea01616194578e43cc9826cb739b432590f68a2be081d281ee9c08
u_04484,2025-03-17,digital,CH,newsletter,45cb10719a4d77f32bd48d53244ecc185a8ec141bee04ec8e3de61fb821661e4
u_04485,2026-03-25,digital,CH,paid_search,76acf24ba98427f8f35854e94b3b4d7b5f24fcabdec948e2c20f610784b6bc5f
u_04486,2025-04-13,free,CH,newsletter,8d13878c27743004fdcf27fe4a52d1b13d700ea0eea88e6b7bcbd08dda6f19d1
u_04487,2026-01-27,digital,CH,referral,4784048933d747c4f708448416ebc7127ee79cfe54b8161750979a59891a1d8d
u_04488,2025-01-09,free,DE,paid_social,f7343a42036bd671390f6d499eb31f79a90f82a7808d5208014ddde5a708ce49
u_04489,2025-04-19,print,CH,organic,4dbfd6a8ffac0af5a2797fc738ebfb72159192b07f57976249dce2bb3c2ae7f2
u_04490,2025-09-19,premium,CH,direct,addd14b3166470988f19abecf2823aebaf208ef62f1b71ee4b1253cad0356b20
u_04491,2025-09-17,free,DE,paid_search,12c5a3066f4f536073cbb05beeed995c8035f0301702644742ca3bd5ae4c0b0d
u_04492,2026-03-15,premium,DE,newsletter,88e970c5d1aa9ab56429c24415f9ee7611d0e4460375c0433d2ad5aab1bf30d2
u_04493,2026-06-28,premium,AT,paid_search,241db24d8e4ec25a3cf5214244eb9cc09ab0a83ecd2a2374fbdf182de3e0ad50
u_04494,2025-01-08,digital,AT,paid_search,c94981ac8dcb4e1043cdc3cabb9e4ffde5494d73d52b7b785b1c1fd427c9b6ba
u_04495,2025-04-07,free,CH,direct,d6bd490f92f2fd4f27f7a208d9955bca04719dcb825f26214bf5209f866601a6
u_04496,2025-06-08,free,CH,paid_search,14e80880c19fac66fae52ac8b2d3d93f44a63f4825018e6adc6b57c7652627fa
u_04497,2025-09-02,free,OTHER,organic,259fdbcdf76229e64b983556ac32592717c928a5384e8c9ad71c4faff97f309b
u_04498,2025-09-06,free,CH,newsletter,6020d3ba47fcc510a04ae37e55ac3a55f1c0895be7835e21148362dda17f744a
u_04499,2026-03-19,print,CH,organic,2d2ccd7e72184da6f4b5df0f0deadb67051f8cbb030d0fa6458c0724a142156e
u_04500,2026-01-25,free,AT,newsletter,3d5a3418afa57e3887ed6cd1674e4b28d918d8561dda592b62648e8244f8bdd3
u_04501,2024-11-14,digital,CH,direct,ebba3a5b895e564bef0edd0ded859fc952b9cfc8bd898eee2268d9dfd34a93cf
u_04502,2025-08-17,digital,AT,organic,4c6060a1b86e99d101242fdc6ac653d751ad85eae8989e91cdbe7f4424d4aac7
u_04503,2025-11-06,digital,CH,paid_social,30bf2ff9d85ad7d1ad268d5bc894f0bcffd1c041a3ad822f5644fff37795baba
u_04504,2025-08-21,free,AT,direct,cb510cfa1d39475e06c6e9c15603de2deed3519e13d12c17e326f720b2b57549
u_04505,2025-01-15,digital,CH,direct,0f397519c10382535da37cd750c76646c798d0fe3ed7629a8f7319405bd6e3f4
u_04506,2025-07-06,digital,CH,paid_social,f3fcadd612855443f2c914af7c0d4d3225a10bca1b3542d7af859295c75bf8b0
u_04507,2025-07-17,digital,DE,referral,5be178bfa4af2cb629b7a9f73b14076f4c79e80f79d586a8baba8822c62289b0
u_04508,2025-02-06,free,CH,paid_social,df6a89f68d3e668e2db665b618a8d0fd9e81e81665dfc753b778f434a58a25b5
u_04509,2026-01-20,digital,CH,organic,b041dbd3659d39ccf758eedbad4468a97012756af25bd1851f9c2458e9a2d969
u_04510,2025-05-13,free,AT,paid_social,580c16525775ed48a610fe0fd0e8f6400a8befa2df830947a7e826efcb68de2d
u_04511,2025-10-16,digital,FR,paid_search,376957561001b6d82e76ed2dae99a1494b3e6c82519518402af24a9482671769
u_04512,2025-09-14,free,IT,paid_search,434e30a4bd16c83646fc0f0a53f49c8378cd3e395031cce6486199ba4685410a
u_04513,2026-04-04,free,CH,paid_search,2bc665e244cfe8e7d5a9bf1277b93a544900a96b8885c9b2814bb84b869a4f9c
u_04514,2025-01-13,digital,CH,newsletter,59855550bb4eb807466dc53fbee1ee3ef15cb96cf2f4d60bb00b0a0601cce5f2
u_04515,2025-01-10,free,CH,organic,35137fd4168f0d6a3725fef498fe958363103af584c32e872764fcf6bc1f79cc
u_04516,2025-04-28,premium,CH,organic,bd9c7137f33a26b92d78190dbced4865c0f90cb4ab946bfcb66e35b183e60c4c
u_04517,2025-07-31,premium,CH,organic,a44672a8bc62dea3d2d69bf68fb2eb2870813c2d601b54dd33343d44a635cb07
u_04518,2025-04-26,free,CH,organic,80e00cc91732b8a9e827de717deff98fc7fbc4ed20ec5aefd75770b5499b5d7f
u_04519,2026-01-22,free,CH,direct,1df5108196cad7ab1ea4444f5d18ff443b9f69156a2da98f80185387f1b58fb8
u_04520,2025-03-19,free,CH,paid_search,c7cbd55dc45701ac61a6fa2f6e2f8c6e252406b4d0bd5bf65c9f75ee0eb6fc2a
u_04521,2024-12-31,premium,CH,organic,409e50026d5bf51f845ffeae95962d3e7c90208db0bcef6c7fd90c4e1d26a423
u_04522,2025-07-18,digital,CH,direct,34cf32353dafd46e21d16ae4f1cd1a46f7a4880f382c60952d18acd07c7665d5
u_04523,2026-01-26,free,CH,organic,ce2f82bbe3c2cc8751b027aae6be1ffd4eb0d3399e9eb1cdbf7e609fae21fee2
u_04524,2026-03-15,free,DE,paid_search,787df78d29d8c54223542d28f50d2f1c84d1f9032b94558e693c81072badc633
u_04525,2026-01-13,free,IT,newsletter,dccebacc19952051a78d9888b0795131cc59695cd0eff505fa1b28f1901c6983
u_04526,2025-09-27,digital,CH,referral,c2390432bd5ca7223f6bdef92923fdb2aac422193d39560dc5633d03b3124888
u_04527,2026-01-10,free,FR,organic,e8429a5d3054417f4a99022c1d816c625cec934b1c1fe5db3b3c868a3a68ad4f
u_04528,2025-12-21,free,AT,referral,71f0c178ebd7387eb472ab4135166faf5d31a6c0d39d0feb0fee807eb05d5cad
u_04529,2025-03-11,digital,CH,paid_social,a62bd5672d377d2124dd1839d0865a077c270d4ec90270b8810ce4f032735055
u_04530,2025-09-25,free,CH,paid_social,bd2e82eb176274b0f282c109c605211a56a413e2912bc8ac34ac8ca407133420
u_04531,2026-01-25,free,CH,organic,ac1369ea3d4403bb5646f271ee4467d7580a302ec974bde76f378074e8a5b22c
u_04532,2025-05-10,digital,CH,newsletter,7ad38e49fa3c4b2b69f2a62e87dd1dd3e7dbe236c86532b44e205590fdf46415
u_04533,2025-12-01,print,CH,paid_social,e8bc78ca0cf203ad36ca016b02e7a60f1f798ed9dec36fdcead802dd2f6505c4
u_04534,2025-09-02,free,CH,referral,6d5f7b69b8b5f3062fa1e95a3c75404d814506b4b31a4d6b099c7d375868dd6d
u_04535,2025-09-09,premium,AT,direct,eec9e55d93fab030a0141b67fb16ae953137ed7f7baec7432fc2722b4823f5b2
u_04536,2025-01-02,free,CH,newsletter,805bc88a1efdb13e93c79ca4f8aefeeef19ea5cfe150ee19da82bc3efc771ac5
u_04537,2025-12-10,premium,CH,newsletter,ae19958b18084d07bcc3a36faea2e6c27a45379d312a4201595e02007d7699be
u_04538,2026-03-26,free,OTHER,paid_search,23d69f59169d1d45c65bec14be773f6262b394ea431f492f4efa058b4e84fa7e
u_04539,2025-01-19,digital,FR,organic,26aa75fc72ba69f83866842e79f2783187a2729fe70935c3bffcbeda7f2659cf
u_04540,2025-06-14,free,DE,paid_social,2b4d497e2dc2affd482882ba972a522c1f586b71d86b220e0db1f7652b40bdde
u_04541,2024-12-05,print,DE,organic,4be48d35b045eb84f60080384c45bc52d27245566a74a11c57a1560a248424d0
u_04542,2024-11-22,print,IT,referral,0962c02b88a3b8370ae269774c010924034d740080be4ca433f98f3487a0be19
u_04543,2026-06-23,free,CH,referral,bebb60321e244ee15d5366a15f0b44c927538c43f9af40d4cf7ac245458db8a9
u_04544,2025-09-06,free,AT,paid_social,1feae0ee7f82336651c8d01dbc2ef1412b541d0327a3deeecab1724901dbd68c
u_04545,2025-06-06,digital,CH,organic,492014b1dddbdc13b6dc1ca31a183d03052fd1ef9fc69c34fc3c42b31db69c00
u_04546,2025-04-09,free,CH,newsletter,a0f13de9ac73d16a4258ffb3a1eb6a3f915aefe1dbf2fb09c10b33c06d221ffc
u_04547,2026-06-16,digital,CH,paid_social,f958add0f086ffecb9b1c31c9f281cb9e077ccab9adb1572d164ee08e06df371
u_04548,2025-03-24,digital,CH,paid_social,396947c18692e06d17e644dbf40e5e0e1388f49dff1ab282494d85fe3d06e4c1
u_04549,2026-01-10,free,CH,paid_social,0ea58ddc1120f693a6dfa6ccab2cf8e526fada67edf943d00e2dd06bed8896a0
u_04550,2025-04-16,free,CH,organic,62d394ee22eaae0a56ab473d79bc97ed865d0e3bcc2326029421a05825f2efcf
u_04551,2024-12-21,premium,CH,referral,c215fc51092bf7e2f857f564e66e3ad222e1c390d4148f6bff7659a8326ccbc5
u_04552,2025-12-22,free,CH,organic,1b052806e9cd9349bb75c92c5070e1a503014e011aa64bb4905d7811f95d28c4
u_04553,2024-11-02,digital,CH,paid_social,eebcf84e33f66f760da8964d1e0785de8bb1f8a505ede902c61f0b39581b6b40
u_04554,2025-12-17,free,DE,organic,aaab49b776369710cb349f973183b74c66ed33e47e2fdfe0ff7b544e5a39f19c
u_04555,2025-03-23,free,CH,organic,ab2b85b3701f17d9b13ae15a139fb9e5b3a12ad9d3e40a8d03b24eab57370736
u_04556,2026-01-17,free,CH,organic,2794a879d72504cdfc7235a85218d776894259ff4a774bb2c7256354b6d27c5f
u_04557,2026-01-25,free,CH,organic,2d5cefcc0f49f9b2f179c7b72090d37ce85df8be7b1e8e48aa2611d8ef6814d9
u_04558,2026-01-10,digital,DE,newsletter,52aa30480a110a2478ec2a2f51084437f5d0b7f82f56e500263966c2684a13ff
u_04559,2024-11-18,free,CH,newsletter,adb23fb5c732ddf3fc10d92e700f44693b0eb730ac5927d08e6cc1856c74acbf
u_04560,2026-01-03,digital,CH,organic,b32ad43a1909b9a3c40496b0444a3c49729e7dbbd80fd72cb1dce332cf3e7130
u_04561,2026-06-23,digital,CH,organic,a3f45be7129f2a2a6bc845c94e5935c36c25ef56bb4eed8f4ad820ed8b56b5a4
u_04562,2025-03-17,free,AT,newsletter,3289876755a4738558d82e4f9e6cef68d353f5eb9c5f1e2788103ffd3a94dace
u_04563,2025-04-09,free,OTHER,organic,07e9eccff27b7fe8fa47ffe0e1d8ce148227763f5146a0167fe6f34f5182aad1
u_04564,2026-02-17,digital,DE,paid_search,34f529d677955bcad6e12ffdede88a23f8f152b88c7b94cc632aad47f85e0cc2
u_04565,2025-01-25,digital,DE,organic,66cd5d2d3295e0fb90ff62f38b17040de6a989f1685a51bc261e8442d3b7819c
u_04566,2025-12-06,digital,CH,paid_social,abf54b8f37857d9666b1652154032d0adc678216923889ab010238abdb4e995e
u_04567,2026-01-20,free,CH,direct,456605206d7feb3c14e790f6dadd8bc9e0d538a61d02f8d4a975a8f82df5f76d
u_04568,2024-11-27,digital,CH,organic,c111b2ed5ed9db4d3fdb8c5fa4549692d396c32a1544cafdf0866df315555ce8
u_04569,2025-09-26,free,CH,direct,35df6f84d2ddd1a34117e626b5d2003d1ad263077691e1ed25647e901d6a8efd
u_04570,2025-10-06,digital,OTHER,newsletter,c4dd5fb083e69f8f942441cfb0672f8fd9a01124877124d49508e1159628dedf
u_04571,2025-04-30,free,IT,direct,7dde26fc993e7f0a963e81ad7c99537e28c8f7b0c32a8639fd438f6809799ca9
u_04572,2026-04-03,digital,CH,referral,f985b6caaf9e9a457aa3901e69d25db56213a35c6117f8690987d5ca5185ff57
u_04573,2025-01-26,free,CH,newsletter,c9132847b115c4f4528bc098459cb38b206070ad4f22662f72024e86d88b600e
u_04574,2025-06-13,digital,CH,paid_social,908405b599c3dfc59ca35a166054f39e272c6d914e3356462cc4f99afe86a592
u_04575,2026-03-14,free,CH,newsletter,9fe0b51b52d1d508b67b7678001f836b0d6f48ae49bee8dcb2e43c67297c6b79
u_04576,2025-02-08,digital,CH,organic,a90daffa8e92aac4cf4532c480bf7ae2c28dbe5c103e75ba6e164e871ec0a16f
u_04577,2026-02-22,free,CH,referral,77dd05c0d2639f8f1c47778c9cc465b184dd3ff61bcbe2904e579e5a96c17025
u_04578,2024-12-27,digital,CH,paid_social,b903503fde65e1ef001d437ec107f85a19e6944f237dd74e0cba4ef23a880942
u_04579,2025-09-05,free,CH,organic,2bfd6afec5ed23b4b2c14a8ed2ed833230d236371e09b9c5984e5db5d04b265c
u_04580,2024-12-25,free,CH,paid_search,c134a7a9336013417c2e399214c623148d6b36471593c170124beb641808d43e
u_04581,2025-12-19,digital,DE,organic,8f5a89d66e9a349ce46f5b4520f18e65857e9ff257b3a19e8e409e256e1e1d92
u_04582,2026-01-31,free,CH,paid_search,02d70f3fb21b7027c3ea7e2bb969fc013b65a011b12e3f9d35caecdcc8b09cbf
u_04583,2026-03-15,free,CH,organic,5e490a12323bf967bbb9b2929b3f3bf2d994e1585aabd928a679428229f3fcbc
u_04584,2026-06-17,digital,CH,organic,6d17c260b2f417948c574ef9cc5d2d7f489f33b4ce1cdb5f48aa463fff0e0fe4
u_04585,2025-12-14,digital,DE,paid_search,3b2c90601bba3a65c7a80304144a852f1d0fbb617311fc8682e7873cf2476b57
u_04586,2026-01-24,premium,CH,paid_social,c4625071d08c1af58758e7a64f0ecad340608506ca5ba26ac2eb76b22b417d0f
u_04587,2025-09-10,free,DE,organic,45ecd821926867b31609fb5682178acec9e517adf91a0c79f553b8a98fce96e5
u_04588,2026-04-29,free,CH,organic,89b72477714891d08c458ec139b01aa27901265a92a2851d3df267a99c1d3e96
u_04589,2025-11-24,digital,CH,paid_search,7bf10d977d8a5125d6c678fcfe9186af231d89b8a7326e42d06c01252367ed6a
u_04590,2026-04-08,free,CH,paid_search,815d3749241a998334faab72d6e0ee070fa1e9ebb14e040f296e90b4193efa8e
u_04591,2025-03-12,digital,AT,organic,dcf1fac30229d700a8958c35eebfc7c2797c4d5e499eaff67bab89c83ad2fb49
u_04592,2025-09-07,free,OTHER,direct,0b7ad592d042906de6264e9dee88844a4bcf16668a5777f5786c7cc6062529d5
u_04593,2026-01-12,premium,DE,paid_search,770713a603ae7017da1412fe9c43cc129751233b88aafc6a690c6ef7cd2c61a9
u_04594,2025-02-17,digital,AT,paid_search,3e7ea0a99f9fda904e389790119a7fd1137e92758773f08f22b90bcdc137ce61
u_04595,2025-02-23,free,CH,paid_social,715bb6ddbf66d64c30150439e5b4d6c1a1b2deb1c96a450de99fd81e4793f561
u_04596,2026-06-15,free,CH,newsletter,32dae9e38b7379188489327d6dce99b84422e24e695fefa328cd525b0a0d1e97
